"","Indiv","Sire","Dam","Sex","Breed","Born","I","Offspring"
"428","animal438",NA,NA,"male","Pedigree-error",1952,NA,TRUE
"429","animal439",NA,NA,"male","Holstein",1953,NA,TRUE
"430","animal440",NA,NA,"female","Holstein",1953,NA,TRUE
"431","animal441",NA,NA,"female","Pedigree-error",1953,NA,TRUE
"432","animal442",NA,NA,"male","Holstein",1953,NA,TRUE
"433","animal443",NA,NA,"female","Pedigree-error",1953,NA,TRUE
"434","animal444",NA,NA,"male","Angler",1953,NA,TRUE
"435","animal445",NA,NA,"female","Holstein",1953,NA,TRUE
"436","animal446",NA,NA,"female","Angler",1953,NA,TRUE
"437","animal447",NA,NA,"male","Angler",1953,NA,TRUE
"438","animal448",NA,NA,"male","Angler",1953,NA,TRUE
"439","animal449",NA,NA,"female","Holstein",1953,NA,TRUE
"440","animal450",NA,NA,"male","Holstein",1953,NA,TRUE
"441","animal451",NA,NA,"male","Holstein",1953,NA,TRUE
"442","animal452",NA,NA,"female","Holstein",1953,NA,TRUE
"443","animal453",NA,NA,"male","Angler",1953,NA,TRUE
"444","animal454",NA,NA,"male","Holstein",1953,NA,TRUE
"445","animal455",NA,NA,"female","Pedigree-error",1953,NA,TRUE
"446","animal456",NA,NA,"female","Holstein",1953,NA,TRUE
"447","animal457",NA,NA,"male","Angler",1953,NA,TRUE
"448","animal458",NA,NA,"female","Holstein",1953,NA,TRUE
"449","animal459",NA,NA,"female","Pedigree-error",1953,NA,TRUE
"450","animal460",NA,NA,"female","Angler",1953,NA,TRUE
"451","animal461",NA,NA,"male","Angler",1953,NA,TRUE
"452","animal462",NA,NA,"male","Braunvieh",1953,NA,TRUE
"453","animal463",NA,NA,"female","Holstein",1954,NA,TRUE
"454","animal464",NA,NA,"female","Angler",1954,NA,TRUE
"455","animal465",NA,NA,"female","Holstein",1954,NA,TRUE
"456","animal466",NA,NA,"female","Holstein",1954,NA,TRUE
"457","animal467",NA,NA,"female","Holstein",1954,NA,TRUE
"458","animal468",NA,NA,"female","Holstein",1954,NA,TRUE
"459","animal469",NA,NA,"female","Holstein",1954,NA,TRUE
"460","animal470",NA,NA,"female","Holstein",1954,NA,TRUE
"461","animal471",NA,NA,"male","Holstein",1954,NA,TRUE
"462","animal472",NA,NA,"female","Holstein",1954,NA,TRUE
"463","animal473",NA,NA,"female","Holstein",1954,NA,TRUE
"464","animal474",NA,NA,"female","Holstein",1954,NA,TRUE
"465","animal475",NA,NA,"male","Angler",1954,NA,TRUE
"466","animal476",NA,NA,"male","Angler",1954,NA,TRUE
"467","animal477",NA,NA,"female","Holstein",1954,NA,TRUE
"468","animal478",NA,NA,"female","Holstein",1954,NA,TRUE
"469","animal479",NA,NA,"male","Angler",1954,NA,TRUE
"470","animal480",NA,NA,"male","Holstein",1954,NA,TRUE
"471","animal481",NA,NA,"male","Holstein",1954,NA,TRUE
"472","animal482",NA,NA,"female","Holstein",1954,NA,TRUE
"473","animal483",NA,NA,"male","Angler",1954,NA,TRUE
"474","animal484",NA,NA,"female","Holstein",1954,NA,TRUE
"475","animal485",NA,NA,"female","Holstein",1954,NA,TRUE
"476","animal486",NA,NA,"male","Holstein",1954,NA,TRUE
"477","animal487",NA,NA,"female","Holstein",1955,NA,TRUE
"478","animal488",NA,NA,"female","Holstein",1955,NA,TRUE
"479","animal489",NA,NA,"female","Pedigree-error",1955,NA,TRUE
"480","animal490",NA,NA,"female","Holstein",1955,NA,TRUE
"481","animal491",NA,NA,"female","Angler",1955,NA,TRUE
"482","animal492",NA,NA,"male","Rbt",1955,NA,TRUE
"483","animal493",NA,NA,"male","Holstein",1955,NA,TRUE
"484","animal494",NA,NA,"male","Angler",1955,NA,TRUE
"485","animal495",NA,NA,"female","Holstein",1955,NA,TRUE
"486","animal496",NA,NA,"female","Holstein",1955,NA,TRUE
"487","animal497",NA,NA,"female","Angler",1955,NA,TRUE
"488","animal498",NA,NA,"female","Holstein",1955,NA,TRUE
"489","animal499",NA,NA,"male","Holstein",1955,NA,TRUE
"490","animal500",NA,NA,"male","Holstein",1955,NA,TRUE
"491","animal501",NA,NA,"female","Holstein",1955,NA,TRUE
"492","animal502",NA,NA,"male","Pedigree-error",1955,NA,TRUE
"493","animal503",NA,NA,"female","Pedigree-error",1955,NA,TRUE
"494","animal504",NA,NA,"female","Holstein",1955,NA,TRUE
"495","animal505",NA,NA,"male","Holstein",1955,NA,TRUE
"496","animal506",NA,NA,"female","Holstein",1955,NA,TRUE
"497","animal507",NA,NA,"male","Holstein",1955,NA,TRUE
"498","animal508",NA,NA,"female","Holstein",1955,NA,TRUE
"499","animal509",NA,NA,"male","Angler",1955,NA,TRUE
"500","animal510",NA,NA,"female","Angler",1955,NA,TRUE
"501","animal511",NA,NA,"male","Angler",1955,NA,TRUE
"502","animal512",NA,NA,"male","Holstein",1955,NA,TRUE
"503","animal513",NA,NA,"female","Holstein",1955,NA,TRUE
"504","animal514",NA,NA,"female","Holstein",1955,NA,TRUE
"505","animal515",NA,NA,"male","Holstein",1956,NA,TRUE
"506","animal516",NA,NA,"female","Braunvieh",1956,NA,TRUE
"507","animal517",NA,NA,"female","Pedigree-error",1956,NA,TRUE
"508","animal518",NA,NA,"female","Angler",1956,NA,TRUE
"509","animal519",NA,NA,"female","Pedigree-error",1956,NA,TRUE
"510","animal520",NA,NA,"female","Holstein",1956,NA,TRUE
"511","animal521",NA,NA,"male","Holstein",1956,NA,TRUE
"512","animal522",NA,NA,"female","Holstein",1956,NA,TRUE
"513","animal523",NA,NA,"female","Holstein",1956,NA,TRUE
"514","animal524",NA,NA,"female","Angler",1956,NA,TRUE
"515","animal525",NA,NA,"female","Holstein",1956,NA,TRUE
"516","animal526",NA,NA,"female","Holstein",1956,NA,TRUE
"517","animal527",NA,NA,"female","Angler",1956,NA,TRUE
"518","animal528",NA,NA,"female","Holstein",1956,NA,TRUE
"519","animal529",NA,NA,"female","Holstein",1956,NA,TRUE
"520","animal530",NA,NA,"female","Holstein",1956,NA,TRUE
"521","animal531",NA,NA,"female","Holstein",1956,NA,TRUE
"522","animal532",NA,NA,"male","Pedigree-error",1956,NA,TRUE
"523","animal533",NA,NA,"female","Pedigree-error",1956,NA,TRUE
"524","animal534",NA,NA,"female","Holstein",1956,NA,TRUE
"525","animal535",NA,NA,"female","Holstein",1956,NA,TRUE
"526","animal536",NA,NA,"male","Angler",1956,NA,TRUE
"527","animal537",NA,NA,"male","Pedigree-error",1956,NA,TRUE
"528","animal538",NA,NA,"female","Holstein",1956,NA,TRUE
"529","animal539",NA,NA,"female","Holstein",1956,NA,TRUE
"530","animal540",NA,NA,"female","Holstein",1956,NA,TRUE
"531","animal541",NA,NA,"male","Angler",1956,NA,TRUE
"532","animal542",NA,NA,"female","Holstein",1956,NA,TRUE
"533","animal543",NA,NA,"male","Holstein",1957,NA,TRUE
"534","animal544",NA,NA,"female","Angler",1957,NA,TRUE
"535","animal545",NA,NA,"female","Dt.Sbt.Niederungsrind",1957,NA,TRUE
"536","animal546",NA,NA,"female","Angler",1957,NA,TRUE
"537","animal547",NA,NA,"male","Angler",1957,NA,TRUE
"538","animal548",NA,NA,"male","Angler",1957,NA,TRUE
"539","animal549",NA,NA,"male","Holstein",1957,NA,TRUE
"540","animal550",NA,NA,"female","Holstein",1957,NA,TRUE
"541","animal551",NA,NA,"male","Holstein",1957,NA,TRUE
"542","animal552",NA,NA,"male","Braunvieh",1957,NA,TRUE
"543","animal553",NA,NA,"female","Holstein",1957,NA,TRUE
"544","animal554",NA,NA,"male","Dt.Sbt.Niederungsrind",1957,NA,TRUE
"545","animal555",NA,NA,"female","Braunvieh",1957,NA,TRUE
"546","animal556",NA,NA,"male","Angler",1957,NA,TRUE
"547","animal557",NA,NA,"female","Holstein",1957,NA,TRUE
"548","animal558",NA,NA,"male","Angler",1957,NA,TRUE
"549","animal559",NA,NA,"female","Angler",1957,NA,TRUE
"550","animal560",NA,NA,"male","Sonstige",1957,NA,TRUE
"551","animal561",NA,NA,"male","Holstein",1957,NA,TRUE
"552","animal562",NA,NA,"female","Angler",1957,NA,TRUE
"553","animal563",NA,NA,"male","Angler",1957,NA,TRUE
"554","animal564",NA,NA,"male","Holstein",1957,NA,TRUE
"555","animal565",NA,NA,"male","Sonstige",1958,NA,TRUE
"556","animal566",NA,NA,"female","Angler",1958,NA,TRUE
"557","animal567",NA,NA,"male","Holstein",1958,NA,TRUE
"558","animal568",NA,NA,"male","Holstein",1958,NA,TRUE
"559","animal569",NA,NA,"female","Holstein",1958,NA,TRUE
"560","animal570",NA,NA,"female","Rbt",1958,NA,TRUE
"561","animal571",NA,NA,"male","Angler",1958,NA,TRUE
"562","animal572",NA,NA,"male","Angler",1958,NA,TRUE
"563","animal573",NA,NA,"female","Angler",1958,NA,TRUE
"564","animal574",NA,NA,"female","Pedigree-error",1958,NA,TRUE
"565","animal575",NA,NA,"male","Angler",1958,NA,TRUE
"566","animal576",NA,NA,"female","Holstein",1958,NA,TRUE
"567","animal577",NA,NA,"female","Holstein",1958,NA,TRUE
"568","animal578",NA,NA,"female","Pedigree-error",1958,NA,TRUE
"569","animal579",NA,NA,"female","Braunvieh",1958,NA,TRUE
"570","animal580",NA,NA,"female","Angler",1958,NA,TRUE
"571","animal581",NA,NA,"female","Holstein",1958,NA,TRUE
"572","animal582",NA,NA,"female","Pedigree-error",1958,NA,TRUE
"573","animal583",NA,NA,"female","Angler",1958,NA,TRUE
"574","animal584",NA,NA,"female","Holstein",1958,NA,TRUE
"575","animal585",NA,NA,"female","Angler",1958,NA,TRUE
"576","animal586",NA,NA,"male","Sonstige",1958,NA,TRUE
"577","animal587",NA,NA,"male","Angler",1958,NA,TRUE
"578","animal588",NA,NA,"female","Angler",1959,NA,TRUE
"579","animal589",NA,NA,"male","Pedigree-error",1959,NA,TRUE
"580","animal590",NA,NA,"female","Angler",1959,NA,TRUE
"581","animal591",NA,NA,"female","Holstein",1959,NA,TRUE
"582","animal592",NA,NA,"female","Angler",1959,NA,TRUE
"583","animal593",NA,NA,"female","Angler",1959,NA,TRUE
"584","animal594",NA,NA,"female","Holstein",1959,NA,TRUE
"585","animal595",NA,NA,"female","Pedigree-error",1959,NA,TRUE
"586","animal596",NA,NA,"male","Rbt",1959,NA,TRUE
"587","animal597",NA,NA,"female","Angler",1959,NA,TRUE
"588","animal598",NA,NA,"male","Pedigree-error",1959,NA,TRUE
"589","animal599",NA,NA,"female","Angler",1959,NA,TRUE
"590","animal600",NA,NA,"male","Angler",1959,NA,TRUE
"591","animal601",NA,NA,"male","Pedigree-error",1959,NA,TRUE
"592","animal602",NA,NA,"male","Pedigree-error",1959,NA,TRUE
"593","animal603",NA,NA,"female","Holstein",1959,NA,TRUE
"594","animal604",NA,NA,"male","Angler",1959,NA,TRUE
"595","animal605",NA,NA,"female","Angler",1959,NA,TRUE
"596","animal606",NA,NA,"female","Angler",1959,NA,TRUE
"597","animal607",NA,NA,"female","Angler",1959,NA,TRUE
"598","animal608",NA,NA,"female","Angler",1959,NA,TRUE
"599","animal609",NA,NA,"male","Holstein",1959,NA,TRUE
"600","animal610",NA,NA,"male","Jersey",1959,NA,TRUE
"601","animal611",NA,NA,"female","Holstein",1959,NA,TRUE
"602","animal612",NA,NA,"female","Holstein",1959,NA,TRUE
"603","animal613",NA,NA,"male","Angler",1959,NA,TRUE
"604","animal614",NA,NA,"male","Holstein",1959,NA,TRUE
"605","animal615",NA,NA,"female","Angler",1959,NA,TRUE
"606","animal616",NA,NA,"female","Holstein",1959,NA,TRUE
"607","animal617",NA,NA,"male","Pedigree-error",1959,NA,TRUE
"608","animal618",NA,NA,"female","Angler",1960,NA,TRUE
"609","animal619",NA,NA,"female","Holstein",1960,NA,TRUE
"610","animal620",NA,NA,"female","Angler",1960,NA,TRUE
"611","animal621",NA,NA,"male","Braunvieh",1960,NA,TRUE
"612","animal622",NA,NA,"female","Holstein",1960,NA,TRUE
"613","animal623",NA,NA,"male","Pedigree-error",1960,NA,TRUE
"614","animal624",NA,NA,"female","Pedigree-error",1960,NA,TRUE
"615","animal625",NA,NA,"female","Angler",1960,NA,TRUE
"616","animal626",NA,NA,"female","Holstein",1960,NA,TRUE
"617","animal627",NA,NA,"female","Holstein",1960,NA,TRUE
"618","animal628",NA,NA,"female","Holstein",1960,NA,TRUE
"619","animal629",NA,NA,"female","Angler",1960,NA,TRUE
"620","animal630",NA,NA,"female","Holstein",1960,NA,TRUE
"621","animal631",NA,NA,"male","Angler",1960,NA,TRUE
"622","animal632",NA,NA,"female","Holstein",1960,NA,TRUE
"623","animal633",NA,NA,"male","Angler",1960,NA,TRUE
"624","animal634",NA,NA,"female","Angler",1960,NA,TRUE
"625","animal635",NA,NA,"male","Angler",1960,NA,TRUE
"626","animal636",NA,NA,"female","Angler",1960,NA,TRUE
"627","animal637",NA,NA,"female","Angler",1960,NA,TRUE
"628","animal638",NA,NA,"female","Angler",1960,NA,TRUE
"629","animal639",NA,NA,"female","Angler",1960,NA,TRUE
"630","animal640",NA,NA,"male","Angler",1960,NA,TRUE
"631","animal641",NA,NA,"female","Angler",1960,NA,TRUE
"632","animal642",NA,NA,"female","Angler",1960,NA,TRUE
"633","animal643",NA,NA,"female","Braunvieh",1960,NA,TRUE
"634","animal644",NA,NA,"female","Angler",1960,NA,TRUE
"635","animal645",NA,NA,"female","Angler",1960,NA,TRUE
"636","animal646",NA,NA,"female","Angler",1960,NA,TRUE
"637","animal647",NA,NA,"male","Rbt",1960,NA,TRUE
"638","animal648",NA,NA,"female","Angler",1960,NA,TRUE
"639","animal649",NA,NA,"female","Angler",1960,NA,TRUE
"640","animal650",NA,NA,"male","Angler",1960,NA,TRUE
"641","animal651",NA,NA,"female","Angler",1960,NA,TRUE
"642","animal652",NA,NA,"female","Angler",1961,NA,TRUE
"643","animal653",NA,NA,"female","Angler",1961,NA,TRUE
"644","animal654",NA,NA,"male","Sonstige",1961,NA,TRUE
"645","animal655",NA,NA,"male","Angler",1961,NA,TRUE
"646","animal656",NA,NA,"male","Angler",1961,NA,TRUE
"647","animal657",NA,NA,"female","Angler",1961,NA,TRUE
"648","animal658",NA,NA,"male","Angler",1961,NA,TRUE
"649","animal659",NA,NA,"male","Angler",1961,NA,TRUE
"650","animal660",NA,NA,"female","Angler",1961,NA,TRUE
"651","animal661",NA,NA,"female","Holstein",1961,NA,TRUE
"652","animal662",NA,NA,"female","Holstein",1961,NA,TRUE
"653","animal663",NA,NA,"female","Angler",1961,NA,TRUE
"654","animal664",NA,NA,"female","Angler",1961,NA,TRUE
"655","animal665",NA,NA,"male","Angler",1961,NA,TRUE
"656","animal666",NA,NA,"male","Holstein",1961,NA,TRUE
"657","animal667",NA,NA,"female","Angler",1961,NA,TRUE
"658","animal668",NA,NA,"male","Angler",1961,NA,TRUE
"659","animal669",NA,NA,"female","Angler",1961,NA,TRUE
"660","animal670",NA,NA,"male","Angler",1961,NA,TRUE
"661","animal671",NA,NA,"female","Angler",1961,NA,TRUE
"662","animal672",NA,NA,"female","Holstein",1962,NA,TRUE
"663","animal673",NA,NA,"female","Angler",1962,NA,TRUE
"664","animal674",NA,NA,"male","Sonstige",1962,NA,TRUE
"665","animal675",NA,NA,"male","Angler",1962,NA,TRUE
"666","animal676",NA,NA,"female","Angler",1962,NA,TRUE
"667","animal677",NA,NA,"female","Angler",1962,NA,TRUE
"668","animal678",NA,NA,"female","Angler",1962,NA,TRUE
"669","animal679",NA,NA,"female","Angler",1962,NA,TRUE
"670","animal680",NA,NA,"female","Angler",1962,NA,TRUE
"671","animal681",NA,NA,"female","Angler",1962,NA,TRUE
"672","animal682",NA,NA,"female","Angler",1962,NA,TRUE
"673","animal683",NA,NA,"female","Angler",1962,NA,TRUE
"674","animal684",NA,NA,"female","Angler",1962,NA,TRUE
"675","animal685",NA,NA,"female","Holstein",1962,NA,TRUE
"676","animal686",NA,NA,"female","Angler",1962,NA,TRUE
"677","animal687",NA,NA,"male","Angler",1962,NA,TRUE
"678","animal688",NA,NA,"female","Angler",1962,NA,TRUE
"679","animal689",NA,NA,"male","Angler",1962,NA,TRUE
"680","animal690",NA,NA,"female","Angler",1962,NA,TRUE
"681","animal691",NA,NA,"male","Angler",1962,NA,TRUE
"682","animal692",NA,NA,"female","Holstein",1962,NA,TRUE
"683","animal693",NA,NA,"male","Holstein",1962,NA,TRUE
"684","animal694",NA,NA,"female","Holstein",1962,NA,TRUE
"685","animal695",NA,NA,"female","Rbt",1962,NA,TRUE
"686","animal696",NA,NA,"female","Angler",1962,NA,TRUE
"687","animal697",NA,NA,"female","Angler",1962,NA,TRUE
"688","animal698",NA,NA,"female","Angler",1962,NA,TRUE
"689","animal699",NA,NA,"female","Angler",1962,NA,TRUE
"690","animal700",NA,NA,"male","Angler",1963,NA,TRUE
"691","animal701",NA,NA,"female","Rbt",1963,NA,TRUE
"692","animal702",NA,NA,"female","Holstein",1963,NA,TRUE
"693","animal703",NA,NA,"female","Angler",1963,NA,TRUE
"694","animal704",NA,NA,"female","Holstein",1963,NA,TRUE
"695","animal705",NA,NA,"female","Holstein",1963,NA,TRUE
"696","animal706",NA,NA,"male","Pedigree-error",1963,NA,TRUE
"697","animal707",NA,NA,"female","Rbt",1963,NA,TRUE
"698","animal708",NA,NA,"female","Angler",1963,NA,TRUE
"699","animal709",NA,NA,"female","Angler",1963,NA,TRUE
"700","animal710",NA,NA,"female","Angler",1963,NA,TRUE
"701","animal711",NA,NA,"male","Holstein",1963,NA,TRUE
"702","animal712",NA,NA,"female","Angler",1963,NA,TRUE
"703","animal713",NA,NA,"female","Angler",1963,NA,TRUE
"704","animal714",NA,NA,"male","Pedigree-error",1963,NA,TRUE
"705","animal715",NA,NA,"female","Holstein",1963,NA,TRUE
"706","animal716",NA,NA,"female","Angler",1963,NA,TRUE
"707","animal717",NA,NA,"female","Angler",1963,NA,TRUE
"708","animal718",NA,NA,"male","Fleckvieh",1963,NA,TRUE
"709","animal719",NA,NA,"female","Angler",1963,NA,TRUE
"710","animal720",NA,NA,"female","Angler",1963,NA,TRUE
"711","animal721",NA,NA,"female","Angler",1963,NA,TRUE
"712","animal722",NA,NA,"female","Angler",1963,NA,TRUE
"713","animal723",NA,NA,"female","Angler",1963,NA,TRUE
"714","animal724",NA,NA,"female","Angler",1963,NA,TRUE
"715","animal725",NA,NA,"female","Angler",1963,NA,TRUE
"716","animal726",NA,NA,"female","Angler",1963,NA,TRUE
"717","animal727",NA,NA,"male","Braunvieh",1963,NA,TRUE
"718","animal728",NA,NA,"female","Holstein",1963,NA,TRUE
"719","animal729",NA,NA,"female","Angler",1963,NA,TRUE
"720","animal730",NA,NA,"female","Angler",1963,NA,TRUE
"721","animal731",NA,NA,"male","Angler",1963,NA,TRUE
"722","animal732",NA,NA,"female","Holstein",1963,NA,TRUE
"723","animal733",NA,NA,"female","Holstein",1963,NA,TRUE
"724","animal734",NA,NA,"male","Braunvieh",1963,NA,TRUE
"725","animal735",NA,NA,"female","Rbt",1964,NA,TRUE
"726","animal736",NA,NA,"female","Holstein",1964,NA,TRUE
"727","animal737",NA,NA,"male","Holstein",1964,NA,TRUE
"728","animal738",NA,NA,"female","Angler",1964,NA,TRUE
"729","animal739",NA,NA,"male","Angler",1964,NA,TRUE
"730","animal740",NA,NA,"female","Holstein",1964,NA,TRUE
"731","animal741",NA,NA,"female","Angler",1964,NA,TRUE
"732","animal742",NA,NA,"female","Angler",1964,NA,TRUE
"733","animal743",NA,NA,"female","Angler",1964,NA,TRUE
"734","animal744",NA,NA,"female","Holstein",1964,NA,TRUE
"735","animal745",NA,NA,"female","Angler",1964,NA,TRUE
"736","animal746",NA,NA,"female","Angler",1964,NA,TRUE
"737","animal747",NA,NA,"female","Rbt",1964,NA,TRUE
"738","animal748",NA,NA,"male","Angler",1964,NA,TRUE
"739","animal749",NA,NA,"female","Angler",1964,NA,TRUE
"740","animal750",NA,NA,"female","Angler",1964,NA,TRUE
"741","animal751",NA,NA,"female","Pedigree-error",1964,NA,TRUE
"742","animal752",NA,NA,"female","Holstein",1964,NA,TRUE
"743","animal753",NA,NA,"female","Angler",1964,NA,TRUE
"744","animal754",NA,NA,"female","Angler",1964,NA,TRUE
"745","animal755",NA,NA,"female","Angler",1964,NA,TRUE
"746","animal756",NA,NA,"male","Angler",1964,NA,TRUE
"747","animal757",NA,NA,"female","Angler",1964,NA,TRUE
"748","animal758",NA,NA,"female","Angler",1964,NA,TRUE
"749","animal759",NA,NA,"male","Holstein",1964,NA,TRUE
"750","animal760",NA,NA,"female","Angler",1964,NA,TRUE
"751","animal761",NA,NA,"female","Angler",1964,NA,TRUE
"752","animal762",NA,NA,"male","Pedigree-error",1964,NA,TRUE
"753","animal763",NA,NA,"male","Angler",1965,NA,TRUE
"754","animal764",NA,NA,"female","Angler",1965,NA,TRUE
"755","animal765",NA,NA,"female","Angler",1965,NA,TRUE
"756","animal766",NA,NA,"female","Angler",1965,NA,TRUE
"757","animal767",NA,NA,"female","Angler",1965,NA,TRUE
"758","animal768",NA,NA,"female","Holstein",1965,NA,TRUE
"759","animal769",NA,NA,"female","Angler",1965,NA,TRUE
"760","animal770",NA,NA,"female","Pedigree-error",1965,NA,TRUE
"761","animal771",NA,NA,"female","Angler",1965,NA,TRUE
"762","animal772",NA,NA,"male","Holstein",1965,NA,TRUE
"763","animal773",NA,NA,"female","Angler",1965,NA,TRUE
"764","animal774",NA,NA,"female","Angler",1965,NA,TRUE
"765","animal775",NA,NA,"female","Angler",1965,NA,TRUE
"766","animal776",NA,NA,"female","Pedigree-error",1966,NA,TRUE
"767","animal777",NA,NA,"female","Angler",1966,NA,TRUE
"768","animal778",NA,NA,"female","Angler",1966,NA,TRUE
"769","animal779",NA,NA,"female","Holstein",1966,NA,TRUE
"770","animal780",NA,NA,"male","Angler",1966,NA,TRUE
"771","animal781",NA,NA,"female","Angler",1966,NA,TRUE
"772","animal782",NA,NA,"male","Angler",1966,NA,TRUE
"773","animal783",NA,NA,"female","Pedigree-error",1966,NA,TRUE
"774","animal784",NA,NA,"male","Angler",1966,NA,TRUE
"775","animal785",NA,NA,"female","Pedigree-error",1966,NA,TRUE
"776","animal786",NA,NA,"male","Angler",1966,NA,TRUE
"777","animal787",NA,NA,"female","Angler",1966,NA,TRUE
"778","animal788",NA,NA,"female","Pedigree-error",1966,NA,TRUE
"779","animal789",NA,NA,"female","Holstein",1966,NA,TRUE
"780","animal790",NA,NA,"female","Pedigree-error",1966,NA,TRUE
"781","animal791",NA,NA,"female","Angler",1966,NA,TRUE
"782","animal792",NA,NA,"female","Pedigree-error",1966,NA,TRUE
"783","animal793",NA,NA,"female","Angler",1966,NA,TRUE
"784","animal794",NA,NA,"male","Angler",1966,NA,TRUE
"785","animal795",NA,NA,"female","Pedigree-error",1966,NA,TRUE
"786","animal796",NA,NA,"female","Angler",1967,NA,TRUE
"787","animal797",NA,NA,"female","Angler",1967,NA,TRUE
"788","animal798",NA,NA,"female","Angler",1967,NA,TRUE
"789","animal799",NA,NA,"male","Angler",1967,NA,TRUE
"790","animal800",NA,NA,"female","Angler",1967,NA,TRUE
"791","animal801",NA,NA,"female","Holstein",1967,NA,TRUE
"792","animal802",NA,NA,"male","Holstein",1967,NA,TRUE
"793","animal803",NA,NA,"male","Angler",1967,NA,TRUE
"794","animal804",NA,NA,"female","Holstein",1967,NA,TRUE
"795","animal805",NA,NA,"male","Fleckvieh",1967,NA,TRUE
"796","animal806",NA,NA,"female","Angler",1967,NA,TRUE
"797","animal807",NA,NA,"female","Jersey",1967,NA,TRUE
"798","animal808",NA,NA,"female","Angler",1967,NA,TRUE
"799","animal809",NA,NA,"female","Angler",1967,NA,TRUE
"800","animal810",NA,NA,"female","Angler",1967,NA,TRUE
"801","animal811",NA,NA,"female","Angler",1967,NA,TRUE
"802","animal812",NA,NA,"female","Angler",1968,NA,TRUE
"803","animal813",NA,NA,"female","Angler",1968,NA,TRUE
"804","animal814",NA,NA,"female","Angler",1968,NA,TRUE
"805","animal815",NA,NA,"female","Angler",1968,NA,TRUE
"806","animal816",NA,NA,"female","Angler",1968,NA,TRUE
"807","animal817",NA,NA,"male","Angler",1968,NA,TRUE
